t_ms,phase,sheet_idx,jvm_heap_used_mb,jvm_heap_max_mb,native_heap_used_mb,native_heap_size_mb,rss_mb,cpu_percent
43057,CPU1T,67,109.85,512.00,284.26,293.18,565.90,325.40
43167,CPU1T,67,114.62,512.00,284.28,293.18,570.02,100.57
43277,CPU1T,67,114.69,512.00,284.30,293.18,570.02,108.70
43387,CPU1T,67,115.01,512.00,284.32,293.18,569.91,136.75
43509,CPU1T,67,101.54,512.00,271.87,280.86,538.24,310.70
43617,CPU1T,68,101.89,512.00,247.86,256.38,506.71,314.86
43724,CPU1T,68,112.53,512.00,260.48,269.42,543.91,206.39
43834,CPU1T,68,112.84,512.00,260.49,269.42,544.09,118.33
43943,CPU1T,68,112.91,512.00,260.51,269.42,544.09,119.21
44053,CPU1T,68,112.99,512.00,260.52,269.42,543.84,144.42
44160,CPU1T,68,113.58,512.00,299.58,308.46,584.28,345.46
44268,CPU1T,69,119.80,512.00,284.21,293.10,571.46,327.00
44375,CPU1T,69,124.80,512.00,284.23,293.10,579.93,120.51
44484,CPU1T,69,124.87,512.00,284.25,293.10,579.93,110.82
44594,CPU1T,69,124.90,512.00,284.26,293.10,579.67,109.10
44706,CPU1T,69,111.35,512.00,296.11,304.88,562.82,312.35
44816,CPU1T,70,111.69,512.00,247.78,256.31,508.33,263.51
44923,CPU1T,70,122.63,512.00,260.45,269.37,554.23,224.57
45031,CPU1T,70,122.70,512.00,260.46,269.37,554.43,110.38
45141,CPU1T,70,122.78,512.00,260.48,269.37,554.43,109.46
45248,CPU1T,70,122.85,512.00,260.50,269.37,554.22,130.47
45357,CPU1T,70,123.41,512.00,299.54,308.41,588.32,332.27
45462,CPU1T,71,123.96,512.00,283.10,291.91,576.02,333.60
45569,CPU1T,71,102.17,512.00,236.63,245.57,510.20,176.69
45678,CPU1T,71,102.27,512.00,236.65,245.57,510.20,110.38
45790,CPU1T,71,102.35,512.00,236.66,245.57,510.20,106.60
45899,CPU1T,71,103.01,512.00,248.90,257.35,518.44,276.68
46020,CPU1T,72,103.56,512.00,247.84,256.32,506.36,337.56
46126,CPU1T,72,114.19,512.00,260.47,269.36,545.31,199.35
46235,CPU1T,72,114.27,512.00,260.48,269.36,545.31,109.69
46344,CPU1T,72,114.34,512.00,260.50,269.36,545.31,110.13
46453,CPU1T,72,114.65,512.00,260.52,269.36,545.45,155.29
46562,CPU1T,72,115.23,512.00,299.58,308.41,583.98,379.18
46671,CPU1T,73,121.44,512.00,284.29,293.14,565.40,348.73
46782,CPU1T,73,108.08,512.00,236.68,245.61,516.49,143.87
46893,CPU1T,73,108.16,512.00,236.70,245.61,516.49,117.24
47002,CPU1T,73,108.47,512.00,236.72,245.61,516.69,118.37
47109,CPU1T,73,109.09,512.00,263.95,272.86,544.28,282.38
47214,CPU1T,74,109.44,512.00,247.34,256.20,525.13,276.05
47319,CPU1T,74,120.06,512.00,260.29,269.16,551.34,141.90
47430,CPU1T,74,120.10,512.00,260.31,269.16,551.34,117.93
47540,CPU1T,74,120.42,512.00,260.32,269.16,551.29,126.33
47650,CPU1T,74,120.49,512.00,260.34,269.16,551.27,164.46
47758,CPU1T,74,121.09,512.00,279.88,288.65,567.00,389.31
47867,CPU1T,75,97.53,512.00,256.25,265.20,521.47,310.89
47975,CPU1T,75,102.35,512.00,256.27,265.20,527.91,120.34
48084,CPU1T,75,102.63,512.00,256.29,265.20,527.91,119.92
48196,CPU1T,75,102.73,512.00,256.30,265.20,527.91,115.76
48305,CPU1T,75,103.28,512.00,283.59,292.45,556.10,347.21
48414,CPU1T,76,103.63,512.00,267.38,275.86,534.22,293.50
48520,CPU1T,76,114.50,512.00,279.94,288.81,565.25,208.82
48629,CPU1T,76,114.57,512.00,279.96,288.81,565.25,110.01
48737,CPU1T,76,114.65,512.00,279.97,288.81,565.00,110.55
48846,CPU1T,76,114.72,512.00,279.97,288.81,564.96,156.16
48954,CPU1T,76,115.34,512.00,319.04,327.86,604.36,332.80
49063,CPU1T,77,92.25,512.00,262.70,271.57,517.26,304.74
49167,CPU1T,77,102.88,512.00,260.28,269.15,536.26,152.87
49276,CPU1T,77,102.95,512.00,260.30,269.15,536.26,110.52
49386,CPU1T,77,103.03,512.00,260.32,269.15,536.46,99.59
49494,CPU1T,77,103.10,512.00,260.34,269.15,536.21,185.64
49621,CPU1T,77,103.95,512.00,275.88,284.74,547.18,356.08
49730,CPU1T,78,114.96,512.00,297.30,306.11,583.17,246.86
49837,CPU1T,78,115.04,512.00,297.31,306.11,583.17,111.52
49946,CPU1T,78,115.11,512.00,297.33,306.11,583.17,110.12
50057,CPU1T,78,115.39,512.00,297.34,306.11,583.09,135.25
50166,CPU1T,78,101.55,512.00,275.61,284.45,544.36,386.65
50275,CPU1T,79,102.03,512.00,274.76,283.62,548.03,329.78
50382,CPU1T,79,112.66,512.00,273.60,282.44,558.08,112.83
50492,CPU1T,79,112.74,512.00,273.62,282.44,558.08,109.00
50604,CPU1T,79,113.08,512.00,273.64,282.44,558.29,115.64
50712,CPU1T,79,113.66,512.00,285.86,294.21,567.78,260.34
50819,CPU1T,80,114.08,512.00,277.54,286.34,559.05,305.92
50926,CPU1T,80,124.73,512.00,310.51,319.30,605.76,253.37
51034,CPU1T,80,124.80,512.00,310.52,319.30,605.97,101.50
51143,CPU1T,80,110.61,512.00,236.48,245.31,518.65,210.87
51251,CPU1T,80,110.71,512.00,236.50,245.31,518.59,120.72
51357,CPU1T,80,111.33,512.00,275.54,284.36,555.04,320.26
51465,CPU1T,81,111.73,512.00,272.31,281.10,552.86,324.66
51571,CPU1T,81,122.37,512.00,273.46,282.28,566.55,151.40
51683,CPU1T,81,122.68,512.00,273.48,282.28,566.77,133.38
51794,CPU1T,81,122.75,512.00,273.50,282.28,566.51,108.56
51902,CPU1T,81,122.83,512.00,273.51,282.28,566.73,193.45
52011,CPU1T,81,123.45,512.00,292.96,301.77,583.21,349.06
52123,CPU1T,82,102.12,512.00,261.69,270.45,535.38,278.10
52231,CPU1T,82,102.52,512.00,236.51,245.33,510.89,129.42
52338,CPU1T,82,102.59,512.00,236.53,245.33,510.89,111.71
52447,CPU1T,82,102.69,512.00,236.55,245.33,510.38,110.44
52554,CPU1T,82,103.24,512.00,275.59,284.38,544.00,336.96
52667,CPU1T,83,103.96,512.00,271.49,280.27,545.27,309.24
52776,CPU1T,83,114.60,512.00,273.51,282.30,558.94,146.71
52888,CPU1T,83,114.67,512.00,273.53,282.30,558.94,107.09
52997,CPU1T,83,114.74,512.00,273.55,282.30,558.68,110.61
53107,CPU1T,83,114.81,512.00,273.57,282.30,559.30,190.18
53223,CPU1T,83,115.64,512.00,293.01,301.79,574.96,380.41
53331,CPU1T,84,107.99,512.00,249.86,258.68,529.72,276.38
53439,CPU1T,84,108.09,512.00,236.61,245.42,516.89,120.92
53545,CPU1T,84,108.17,512.00,236.63,245.42,516.89,103.16
53655,CPU1T,84,108.25,512.00,236.64,245.42,516.64,109.64
53760,CPU1T,84,109.10,512.00,275.71,284.46,546.52,360.67
53864,CPU1T,85,109.57,512.00,261.06,269.42,532.27,288.68
53970,CPU1T,85,120.20,512.00,273.64,282.41,565.01,208.06
54081,CPU1T,85,120.24,512.00,273.66,282.41,565.01,107.75
54190,CPU1T,85,120.53,512.00,273.68,282.41,565.22,128.43
54298,CPU1T,85,120.62,512.00,273.68,282.41,565.00,157.95
54404,CPU1T,85,121.22,512.00,312.74,321.45,604.75,339.29
54511,CPU1T,86,91.68,512.00,255.23,264.01,517.89,344.73
54619,CPU1T,86,102.31,512.00,256.37,265.19,529.81,102.47
54729,CPU1T,86,102.62,512.00,256.39,265.19,529.81,126.47
54837,CPU1T,86,102.70,512.00,256.40,265.19,530.02,111.09
54947,CPU1T,86,103.29,512.00,268.58,276.97,536.12,272.30
55057,CPU1T,86,103.39,512.00,271.96,280.78,542.68,301.43
55167,CPU1T,87,114.26,512.00,279.69,288.45,564.80,253.54
55277,CPU1T,87,114.57,512.00,279.70,288.45,565.02,109.18
55385,CPU1T,87,114.65,512.00,279.72,288.45,565.02,111.14
55496,CPU1T,87,114.76,512.00,279.86,288.45,564.76,126.74
55609,CPU1T,87,101.50,512.00,277.31,286.33,538.32,370.82
55715,CPU1T,88,101.88,512.00,275.25,284.26,547.75,274.78
55821,CPU1T,88,112.75,512.00,272.90,281.90,556.87,159.03
55929,CPU1T,88,112.83,512.00,272.91,281.90,557.07,111.08
56039,CPU1T,88,112.90,512.00,272.93,281.90,557.07,110.05
56150,CPU1T,88,113.49,512.00,285.18,293.68,563.45,207.22
56259,CPU1T,89,113.98,512.00,297.04,305.59,563.30,329.86
56366,CPU1T,89,102.18,512.00,236.18,245.19,510.27,261.58
56474,CPU1T,89,102.25,512.00,236.19,245.19,510.27,111.17
56583,CPU1T,89,102.33,512.00,236.21,245.19,510.27,100.86
56690,CPU1T,89,102.43,512.00,236.23,245.19,510.05,131.00
56799,CPU1T,89,103.25,512.00,275.28,284.23,543.47,374.07
56909,CPU1T,90,103.63,512.00,271.57,280.48,544.45,308.46
57017,CPU1T,90,114.26,512.00,272.70,281.66,557.43,139.38
57125,CPU1T,90,114.29,512.00,272.72,281.66,557.64,119.85
57236,CPU1T,90,114.37,512.00,272.73,281.66,557.64,108.49
57343,CPU1T,90,115.20,512.00,272.71,281.66,558.13,279.69
57469,CPU1T,91,115.58,512.00,296.98,305.34,565.11,214.67
57576,CPU1T,91,108.02,512.00,236.18,245.17,516.27,234.40
57685,CPU1T,91,108.09,512.00,236.20,245.17,516.27,110.36
57793,CPU1T,91,108.17,512.00,236.20,245.17,516.02,110.18
57903,CPU1T,91,108.51,512.00,236.22,245.17,515.97,164.58
58011,CPU1T,91,109.09,512.00,275.27,284.21,555.70,331.34
58119,CPU1T,92,115.38,512.00,272.61,281.56,555.07,371.28
58227,CPU1T,92,120.14,512.00,272.63,281.56,563.84,102.37
58336,CPU1T,92,120.36,512.00,272.65,281.56,564.05,119.35
58443,CPU1T,92,120.52,512.00,272.67,281.56,563.79,120.79
58550,CPU1T,92,121.10,512.00,284.79,293.34,575.50,280.36
58655,CPU1T,93,121.51,512.00,296.83,305.27,573.91,332.66
58761,CPU1T,93,102.30,512.00,255.73,264.72,528.46,245.33
58870,CPU1T,93,102.61,512.00,255.75,264.72,528.46,128.84
58978,CPU1T,93,102.69,512.00,255.76,264.72,528.66,110.69
59086,CPU1T,93,102.77,512.00,255.78,264.72,528.41,157.48
59193,CPU1T,93,103.36,512.00,294.84,303.76,563.80,327.45
59302,CPU1T,94,104.88,512.00,293.37,302.58,566.80,286.52
59407,CPU1T,94,114.58,512.00,292.22,301.39,577.07,122.94
59517,CPU1T,94,114.65,512.00,292.24,301.39,577.07,109.63
59627,CPU1T,94,114.73,512.00,292.24,301.39,576.86,108.47
59739,CPU1T,94,115.32,512.00,304.48,313.17,588.70,277.92
59848,CPU1T,95,91.63,512.00,316.28,325.04,570.89,302.67
59953,CPU1T,95,102.56,512.00,255.59,264.82,528.16,190.68
60062,CPU1T,95,102.63,512.00,255.61,264.82,528.37,109.49
60172,CPU1T,95,102.67,512.00,255.63,264.82,528.37,109.13
60282,CPU1T,95,102.75,512.00,255.65,264.82,528.11,155.62
60392,CPU1T,95,103.41,512.00,294.76,303.86,562.56,344.86
60497,CPU1T,96,103.98,512.00,307.77,316.93,580.15,332.27
60606,CPU1T,96,114.64,512.00,292.28,301.43,576.62,156.34
60714,CPU1T,96,114.71,512.00,292.30,301.43,576.62,120.40
60824,CPU1T,96,114.75,512.00,292.30,301.43,576.41,108.79
60933,CPU1T,96,115.10,512.00,292.33,301.43,576.63,192.27
61064,CPU1T,96,101.29,512.00,255.84,265.05,525.63,329.46
61173,CPU1T,97,112.15,512.00,272.90,282.07,555.89,276.05
61282,CPU1T,97,112.23,512.00,272.91,282.07,555.89,118.57
61394,CPU1T,97,112.31,512.00,272.93,282.07,555.89,98.36
61502,CPU1T,97,112.62,512.00,272.94,282.07,555.85,129.58
61611,CPU1T,97,113.23,512.00,312.00,321.11,586.59,341.13
61720,CPU1T,98,113.64,512.00,296.90,305.80,575.86,293.47
61822,CPU1T,98,124.23,512.00,309.42,318.54,603.04,155.70
61932,CPU1T,98,124.31,512.00,309.44,318.54,603.24,109.59
62042,CPU1T,98,124.62,512.00,309.45,318.54,603.24,126.99
62151,CPU1T,98,124.69,512.00,309.45,318.54,602.99,155.35
62258,CPU1T,98,110.91,512.00,275.32,284.48,557.02,327.90
62366,CPU1T,99,117.18,512.00,272.74,281.91,557.32,333.68
62473,CPU1T,99,122.03,512.00,272.77,281.91,564.79,102.45
62583,CPU1T,99,122.26,512.00,272.78,281.91,565.00,128.17
62690,CPU1T,99,122.33,512.00,272.79,281.91,565.00,111.47
62798,CPU1T,99,122.93,512.00,284.66,293.69,577.16,288.12
62905,CPU1T,100,123.34,512.00,296.98,305.65,576.31,327.06
63011,CPU1T,100,102.44,512.00,242.28,251.39,512.99,255.10
63126,CPU1T,100,102.54,512.00,236.36,245.47,509.30,130.28
63235,CPU1T,100,102.62,512.00,236.36,245.47,508.91,110.03
63346,CPU1T,100,102.73,512.00,236.49,245.47,508.87,144.67
63450,CPU1T,100,103.32,512.00,275.45,284.52,548.92,230.95
63555,CPU1T,101,114.48,512.00,272.84,281.93,556.75,266.23
63659,CPU1T,101,114.55,512.00,272.86,281.93,557.01,96.08
63763,CPU1T,101,114.59,512.00,272.88,281.93,557.01,115.05
63870,CPU1T,101,114.67,512.00,272.89,281.93,555.90,102.88
63977,CPU1T,101,115.26,512.00,300.12,309.19,583.70,272.03
64080,CPU1T,102,115.87,512.00,297.08,305.71,566.88,262.10
64182,CPU1T,102,108.02,512.00,236.50,245.61,514.20,225.09
64287,CPU1T,102,108.09,512.00,236.51,245.61,514.41,114.25
64396,CPU1T,102,108.17,512.00,236.53,245.61,514.41,100.64
64503,CPU1T,102,108.28,512.00,236.54,245.61,514.16,131.07
64607,CPU1T,102,109.10,512.00,275.60,284.65,551.15,287.18
64711,CPU1T,103,109.47,512.00,273.01,282.08,549.99,252.03
64815,CPU1T,103,120.10,512.00,273.02,282.08,561.39,95.77
64919,CPU1T,103,120.14,512.00,273.04,282.08,561.39,96.13
65023,CPU1T,103,120.22,512.00,273.06,282.08,561.14,114.90
65128,CPU1T,103,121.05,512.00,285.11,293.86,565.01,162.43
65233,CPU1T,104,121.36,512.00,295.05,304.01,563.44,275.27
65337,CPU1T,104,102.22,512.00,238.34,247.45,508.97,261.18
65445,CPU1T,104,102.29,512.00,238.35,247.45,508.97,101.49
65550,CPU1T,104,102.37,512.00,238.37,247.45,508.97,104.67
65659,CPU1T,104,102.71,512.00,238.39,247.45,508.93,138.57
65769,CPU1T,104,103.30,512.00,277.44,286.49,541.58,333.80
65879,CPU1T,105,103.65,512.00,290.37,299.43,561.16,274.83
65985,CPU1T,105,114.28,512.00,274.91,283.96,557.52,151.04
66095,CPU1T,105,114.31,512.00,274.92,283.96,557.52,108.84
66204,CPU1T,105,114.66,512.00,274.94,283.96,557.93,109.73
66315,CPU1T,105,114.73,512.00,274.95,283.96,557.64,144.98
66418,CPU1T,105,115.31,512.00,286.60,295.64,572.21,252.13
66525,CPU1T,106,102.22,512.00,255.87,264.96,529.43,243.11
66634,CPU1T,106,102.56,512.00,255.89,264.96,529.64,127.87
66744,CPU1T,106,102.63,512.00,255.90,264.96,529.64,109.29
66850,CPU1T,106,102.71,512.00,255.91,264.96,529.21,94.52
66954,CPU1T,106,103.33,512.00,294.97,304.01,560.32,248.73
67058,CPU1T,107,103.71,512.00,294.76,303.81,555.61,230.86
67163,CPU1T,107,114.57,512.00,292.41,301.46,575.36,161.81
67272,CPU1T,107,114.64,512.00,292.43,301.46,575.36,110.54
67383,CPU1T,107,114.68,512.00,292.43,301.46,575.11,108.32
67492,CPU1T,107,114.79,512.00,292.43,301.46,575.27,173.65
67598,CPU1T,107,101.53,512.00,275.45,284.50,541.79,291.25
67702,CPU1T,108,102.21,512.00,260.60,269.26,520.85,250.27
67806,CPU1T,108,112.84,512.00,272.99,282.05,553.96,144.89
67910,CPU1T,108,112.88,512.00,273.01,282.05,553.96,105.97
68018,CPU1T,108,112.95,512.00,273.02,282.05,553.96,110.95
68125,CPU1T,108,113.06,512.00,273.03,282.05,553.71,149.46
68231,CPU1T,108,113.88,512.00,312.10,321.09,587.09,338.10
68337,CPU1T,109,114.26,512.00,311.92,320.89,579.73,293.87
68444,CPU1T,109,124.89,512.00,309.56,318.54,602.62,177.34
68551,CPU1T,109,124.92,512.00,309.58,318.54,602.62,112.20
68661,CPU1T,109,125.00,512.00,309.59,318.54,602.36,99.46
68773,CPU1T,109,125.32,512.00,309.61,318.54,602.57,179.06
68881,CPU1T,109,111.17,512.00,275.49,284.50,556.18,362.22
68988,CPU1T,110,111.55,512.00,271.89,280.85,551.12,325.48
69097,CPU1T,110,122.19,512.00,273.02,282.04,564.34,110.22
69208,CPU1T,110,122.50,512.00,273.05,282.04,564.34,116.97
69320,CPU1T,110,122.57,512.00,273.05,282.04,564.08,107.31
69428,CPU1T,110,122.65,512.00,273.05,282.04,564.08,212.46
69537,CPU1T,110,123.24,512.00,292.56,301.52,577.46,293.86
69643,CPU1T,111,129.48,512.00,309.71,318.70,574.38,302.12
69758,CPU1T,111,102.51,512.00,236.59,245.61,508.09,182.64
69867,CPU1T,111,102.58,512.00,236.60,245.61,508.09,109.92
69976,CPU1T,111,102.62,512.00,236.62,245.61,507.83,110.80
70095,CPU1T,111,103.25,512.00,248.87,257.39,516.93,268.46
70201,CPU1T,112,103.60,512.00,260.45,269.30,509.04,300.47
70306,CPU1T,112,114.49,512.00,273.10,282.07,555.89,249.01
70416,CPU1T,112,114.56,512.00,273.11,282.07,555.89,108.91
70524,CPU1T,112,114.64,512.00,273.13,282.07,555.89,102.30
70633,CPU1T,112,114.75,512.00,273.14,282.07,555.64,137.40
70740,CPU1T,112,115.33,512.00,312.21,321.11,595.61,317.41
70849,CPU1T,113,91.91,512.00,257.83,266.81,519.49,331.13
70958,CPU1T,113,102.54,512.00,259.85,268.82,531.70,146.63
71068,CPU1T,113,102.62,512.00,259.86,268.82,531.70,126.56
71181,CPU1T,113,102.69,512.00,259.87,268.82,531.48,106.43
71291,CPU1T,113,103.54,512.00,259.85,268.82,532.43,264.43
71407,CPU1T,113,103.68,512.00,275.44,284.41,543.57,301.08
71514,CPU1T,114,114.58,512.00,296.79,305.73,579.41,251.58
71621,CPU1T,114,114.62,512.00,296.80,305.73,579.62,103.57
71726,CPU1T,114,114.69,512.00,296.82,305.73,579.62,104.05
71835,CPU1T,114,115.01,512.00,296.83,305.73,579.57,128.17
71943,CPU1T,114,101.55,512.00,275.92,284.89,540.76,325.16
72049,CPU1T,115,101.90,512.00,263.12,272.09,517.43,293.34
72155,CPU1T,115,112.53,512.00,260.70,269.67,541.98,206.53
72267,CPU1T,115,112.61,512.00,260.71,269.67,541.98,107.60
72376,CPU1T,115,112.92,512.00,260.73,269.67,542.20,118.91
72484,CPU1T,115,112.99,512.00,260.73,269.67,541.98,184.73
72592,CPU1T,115,113.57,512.00,299.80,308.71,581.31,307.59
72704,CPU1T,116,119.75,512.00,284.34,293.27,569.21,321.98
72811,CPU1T,116,102.27,512.00,236.92,245.90,508.20,149.32
72917,CPU1T,116,102.56,512.00,236.93,245.90,508.41,122.41
73028,CPU1T,116,102.64,512.00,236.94,245.90,508.36,107.70
73153,CPU1T,116,103.29,512.00,249.20,257.68,519.67,280.55
73258,CPU1T,117,103.63,512.00,247.95,256.53,496.89,276.03
73364,CPU1T,117,114.53,512.00,260.54,269.46,543.11,283.59
73473,CPU1T,117,114.60,512.00,260.55,269.46,543.11,109.77
73581,CPU1T,117,114.64,512.00,260.57,269.46,543.11,111.82
73689,CPU1T,117,114.72,512.00,260.58,269.46,542.86,119.74
73794,CPU1T,117,115.34,512.00,299.64,308.50,577.82,323.99
73902,CPU1T,118,115.92,512.00,286.68,295.54,568.87,297.12
74009,CPU1T,118,108.05,512.00,236.91,245.88,514.45,187.03
74119,CPU1T,118,108.12,512.00,236.93,245.88,514.66,108.36
74230,CPU1T,118,108.20,512.00,236.94,245.88,514.41,108.69
74338,CPU1T,118,108.31,512.00,236.96,245.88,514.37,175.53
74460,CPU1T,118,109.13,512.00,256.42,265.37,527.30,335.54
74568,CPU1T,119,120.03,512.00,260.53,269.43,548.98,270.18
74674,CPU1T,119,120.10,512.00,260.54,269.43,548.98,103.13
74782,CPU1T,119,120.13,512.00,260.56,269.43,548.98,101.86
74892,CPU1T,119,120.43,512.00,260.56,269.43,548.98,127.91
74998,CPU1T,119,121.06,512.00,299.63,308.47,581.12,347.98
75105,CPU1T,120,91.56,512.00,236.28,244.76,488.92,307.19
75211,CPU1T,120,102.29,512.00,238.89,247.84,510.10,132.40
75320,CPU1T,120,102.36,512.00,238.90,247.84,510.10,110.75
75429,CPU1T,120,102.68,512.00,238.92,247.84,510.06,118.42
75538,CPU1T,120,102.75,512.00,238.93,247.84,510.06,174.33
75644,CPU1T,120,103.37,512.00,258.47,267.33,526.54,349.60
75754,CPU1T,121,114.37,512.00,275.68,284.57,559.08,290.09
75862,CPU1T,121,114.41,512.00,275.70,284.57,559.08,102.55
75969,CPU1T,121,114.72,512.00,275.72,284.57,559.08,139.59
76079,CPU1T,121,114.80,512.00,275.72,284.57,559.04,109.70
76187,CPU1T,121,115.40,512.00,302.93,311.83,587.09,321.57
76291,CPU1T,122,91.91,512.00,247.68,256.45,505.49,288.35
76401,CPU1T,122,102.54,512.00,260.53,269.43,532.02,192.08
76511,CPU1T,122,102.85,512.00,260.55,269.43,532.22,118.28
76620,CPU1T,122,102.93,512.00,260.55,269.43,531.80,119.19
76728,CPU1T,122,103.01,512.00,260.62,269.43,531.80,166.80
76835,CPU1T,122,103.63,512.00,299.62,308.48,570.13,335.74
76951,CPU1T,123,114.56,512.00,297.52,306.39,580.68,300.89
77057,CPU1T,123,114.87,512.00,297.54,306.39,580.68,113.40
77165,CPU1T,123,114.95,512.00,297.55,306.39,580.89,110.83
77276,CPU1T,123,115.03,512.00,297.57,306.39,580.64,108.42
77384,CPU1T,123,101.50,512.00,318.84,327.70,580.32,342.80
77490,CPU1T,124,102.15,512.00,263.07,271.96,516.39,319.17
77598,CPU1T,124,112.78,512.00,260.67,269.56,542.36,166.61
77707,CPU1T,124,112.85,512.00,260.69,269.56,542.36,110.93
77815,CPU1T,124,112.93,512.00,260.70,269.56,542.36,101.39
77924,CPU1T,124,113.04,512.00,260.70,269.56,542.17,174.69
78030,CPU1T,124,113.86,512.00,272.37,281.24,552.05,328.31
78143,CPU1T,125,120.19,512.00,297.69,306.53,585.64,310.77
78250,CPU1T,125,102.16,512.00,237.02,245.92,509.11,196.38
78358,CPU1T,125,102.23,512.00,237.04,245.92,509.11,110.94
78468,CPU1T,125,102.31,512.00,237.04,245.92,508.91,109.55
78575,CPU1T,125,103.20,512.00,276.12,284.96,537.39,307.00
78681,CPU1T,126,103.61,512.00,276.16,285.02,544.45,292.78
78788,CPU1T,126,114.24,512.00,273.79,282.64,556.82,150.13
78900,CPU1T,126,114.31,512.00,273.81,282.64,556.82,116.22
79008,CPU1T,126,114.35,512.00,273.83,282.64,556.82,110.68
79117,CPU1T,126,114.69,512.00,273.84,282.64,556.88,184.07
79223,CPU1T,127,115.49,512.00,289.42,298.23,570.02,346.75
79331,CPU1T,127,107.96,512.00,293.07,301.91,567.68,261.12
79438,CPU1T,127,112.79,512.00,236.94,245.81,519.01,158.88
79545,CPU1T,127,113.10,512.00,236.96,245.81,519.01,129.75
79654,CPU1T,127,113.21,512.00,236.98,245.81,518.75,119.88
79761,CPU1T,127,113.80,512.00,249.14,257.59,527.32,289.84
79868,CPU1T,127,113.93,512.00,252.54,261.40,531.63,288.16
79976,CPU1T,128,124.83,512.00,273.92,282.75,567.19,231.95
80082,CPU1T,128,125.15,512.00,273.94,282.75,567.40,123.25
80187,CPU1T,128,125.22,512.00,273.95,282.75,567.40,104.19
80295,CPU1T,128,125.30,512.00,273.95,282.75,567.07,111.26
80403,CPU1T,128,125.92,512.00,313.01,321.79,597.89,343.31
80509,CPU1T,129,91.68,512.00,262.20,271.10,516.73,300.71
80617,CPU1T,129,102.58,512.00,259.91,268.80,530.54,195.27
80726,CPU1T,129,102.68,512.00,259.93,268.80,530.54,109.98
80837,CPU1T,129,102.72,512.00,259.94,268.80,530.75,107.96
80945,CPU1T,129,102.79,512.00,259.95,268.80,530.48,167.50
81051,CPU1T,129,103.42,512.00,279.50,288.29,545.47,346.25
81158,CPU1T,130,109.95,512.00,296.81,305.67,574.10,300.56
81266,CPU1T,130,114.72,512.00,296.83,305.67,579.77,120.53
81376,CPU1T,130,114.79,512.00,296.85,305.67,579.77,99.59
81484,CPU1T,130,114.83,512.00,296.85,305.67,579.52,111.58
81593,CPU1T,130,101.19,512.00,291.35,300.14,561.29,347.61
81698,CPU1T,131,101.89,512.00,249.17,257.71,501.00,277.08
81803,CPU1T,131,112.55,512.00,262.53,271.37,543.45,209.36
81912,CPU1T,131,112.62,512.00,262.54,271.37,543.45,110.30
82021,CPU1T,131,112.66,512.00,262.56,271.37,543.45,109.30
82132,CPU1T,131,112.97,512.00,262.72,271.37,543.41,144.44
82240,CPU1T,131,113.57,512.00,301.62,310.41,582.89,351.09
82350,CPU1T,132,115.28,512.00,302.55,311.36,584.10,355.06
82458,CPU1T,132,102.18,512.00,244.85,253.69,517.74,214.46
82566,CPU1T,132,102.25,512.00,238.87,247.71,507.55,120.21
82677,CPU1T,132,102.57,512.00,238.89,247.71,507.29,125.59
82791,CPU1T,132,103.22,512.00,251.14,259.49,517.50,255.76
82897,CPU1T,133,103.70,512.00,264.34,272.85,514.37,290.71
83004,CPU1T,133,114.33,512.00,277.71,286.53,559.79,261.25
83116,CPU1T,133,114.37,512.00,277.73,286.53,559.79,107.16
83227,CPU1T,133,114.71,512.00,277.75,286.53,560.00,126.92
83337,CPU1T,133,114.79,512.00,277.77,286.53,559.75,144.42
83446,CPU1T,133,115.41,512.00,316.83,325.57,595.00,322.38
83553,CPU1T,134,115.94,512.00,303.23,311.70,581.71,326.39
83660,CPU1T,134,111.65,512.00,297.80,306.58,578.47,206.44
83770,CPU1T,134,111.87,512.00,238.90,247.71,518.04,163.21
83880,CPU1T,134,111.94,512.00,238.91,247.71,517.79,109.44
83987,CPU1T,134,112.04,512.00,239.08,247.71,518.00,167.58
84093,CPU1T,134,112.63,512.00,277.98,286.76,552.33,329.85
84201,CPU1T,135,119.28,512.00,264.12,273.17,546.59,241.23
84307,CPU1T,135,124.04,512.00,264.14,273.17,553.55,123.01
84417,CPU1T,135,124.12,512.00,264.16,273.17,553.55,99.56
84525,CPU1T,135,124.19,512.00,264.17,273.17,553.55,111.49
84633,CPU1T,135,124.75,512.00,276.20,284.95,565.95,278.52
84744,CPU1T,136,125.39,512.00,290.50,299.46,572.86,285.92
84852,CPU1T,136,102.20,512.00,225.66,234.71,496.02,167.13
84961,CPU1T,136,102.27,512.00,225.68,234.71,496.02,119.88
85072,CPU1T,136,102.34,512.00,225.69,234.71,496.22,107.49
85182,CPU1T,136,102.45,512.00,225.70,234.71,496.01,154.70
85289,CPU1T,136,103.27,512.00,245.15,254.20,512.06,327.18
85398,CPU1T,137,114.24,512.00,250.91,259.92,532.81,212.02
85506,CPU1T,137,114.31,512.00,250.92,259.92,532.81,101.72
85614,CPU1T,137,114.35,512.00,250.94,259.92,532.81,111.17
85723,CPU1T,137,114.69,512.00,250.95,259.92,532.77,119.19
85829,CPU1T,137,115.28,512.00,290.01,298.96,571.17,319.12
85941,CPU1T,138,103.27,512.00,273.93,282.90,540.77,312.34
86048,CPU1T,138,108.10,512.00,223.45,232.49,500.14,140.67
